252	12	18
252	13	47
251	14	61
252	14	41
251	15	83
252	15	42
249	16	51
250	16	99
251	16	71
252	16	14
183	18	10
184	18	26
185	18	22
180	19	8
181	19	31
182	19	32
183	19	31
184	19	22
185	19	10
180	20	31
181	20	12
83	75	25
84	75	48
85	75	36
86	75	16
83	76	73
84	76	53
85	76	42
86	76	126
87	76	37
33	77	10
82	77	12
83	77	33
84	77	12
86	77	33
87	77	13
82	78	29
253	86	45
254	86	9
253	87	33
233	138	14
234	138	12
233	139	41
234	139	30
121	142	41
122	142	158
123	142	26
122	143	32
123	143	56
123	144	36
122	145	19
123	145	30
122	146	29
123	146	7
190	169	24
190	170	21
191	170	27
191	171	32
192	171	17
192	172	29
192	173	16
193	173	35
193	174	13
194	174	33
193	175	10
194	175	28
79	188	27
221	188	59
222	188	100
126	189	25
127	189	66
128	189	48
221	189	45
222	189	31
223	189	26
126	190	16
127	190	42
128	190	49
221	190	23
222	190	80
223	190	24
128	191	55
129	191	64
128	192	78
129	192	75
129	193	9
242	204	76
245	204	25
241	205	18
242	205	44
245	205	31
241	206	14
242	206	52
243	206	31
244	206	29
245	206	16
243	207	31
244	207	29
6	209	20
5	210	32
6	210	79
173	210	60
3	211	48
4	211	66
5	211	49
22	216	45
22	217	10
23	217	39
24	217	18
23	218	20
24	218	46
