135	11	135
135	12	113
136	12	138
136	13	146
135	14	105
136	14	189
217	32	76
218	32	116
219	32	12
213	33	84
214	33	127
215	33	152
216	33	115
217	33	405
218	33	113
219	33	130
220	33	62
218	34	142
219	34	151
220	34	176
246	42	48
244	43	204
245	43	331
246	43	285
247	43	74
245	44	82
246	44	204
245	45	154
246	45	32
236	50	99
237	50	148
236	51	174
237	51	202
111	68	203
112	68	86
110	69	22
111	69	208
112	69	140
113	69	2
237	78	244
237	79	121
58	93	226
59	93	47
58	94	87
59	94	124
59	95	69
60	95	72
86	99	122
87	99	145
88	99	131
88	100	100
89	100	128
90	100	11
39	105	146
40	105	269
41	105	140
42	105	143
43	105	102
42	106	180
43	106	172
42	107	171
80	113	101
81	113	88
80	114	234
81	114	299
80	115	115
81	115	119
69	116	100
70	116	110
71	116	119
72	116	104
74	116	221
81	116	160
72	117	332
73	117	95
74	117	166
81	117	89
82	117	103
82	118	124
83	118	70
82	119	164
83	119	4
81	120	142
82	120	79
80	121	13
81	121	121
80	122	89
81	122	113
186	129	126
151	130	122
152	130	275
186	130	116
187	130	82
150	131	95
151	131	96
187	131	88
188	131	58
148	132	63
149	132	110
150	132	80
188	132	96
189	132	18
147	133	164
148	133	101
189	133	102
188	134	13
189	134	96
188	135	137
141	136	255
142	136	219
186	136	153
187	136	147
188	136	4
140	137	142
141	137	103
140	138	177
141	138	28
140	139	92
141	139	213
1	143	92
2	143	71
14	143	85
1	144	111
2	144	85
14	144	227
15	144	133
27	157	76
28	157	135
29	157	166
25	158	82
26	158	113
27	158	78
25	159	135
24	160	14
25	160	88
6	166	33
7	166	91
6	167	112
7	167	264
6	168	135
7	168	190
8	168	131
29	168	134
5	169	158
6	169	66
20	169	109
21	169	205
22	169	272
23	169	109
24	169	89
25	169	69
26	169	30
28	169	143
29	169	105
5	170	261
6	170	198
24	170	48
25	170	99
26	170	138
27	170	121
28	170	112
223	180	46
219	181	69
220	181	116
221	181	128
222	181	80
223	181	243
224	181	112
219	182	120
223	182	106
224	182	182
218	183	82
219	183	76
218	184	8
5	185	19
5	186	108
6	186	115
7	186	97
8	186	58
9	186	78
10	186	2
7	187	75
8	187	87
9	187	47
10	187	96
212	190	68
213	190	200
213	191	99
124	205	68
125	205	191
126	205	168
123	206	245
124	206	148
125	206	76
126	206	127
123	207	214
124	207	142
125	207	162
123	208	37
124	208	89
24	215	260
25	215	174
26	215	139
27	215	135
28	215	110
249	215	112
250	215	77
24	216	83
25	216	56
26	216	43
27	216	90
28	216	51
248	216	67
249	216	243
250	216	157
247	217	18
248	217	276
249	217	62
140	218	28
141	218	124
248	218	98
141	219	69
142	219	150
143	219	95
143	220	171
144	220	91
143	221	134
144	221	162
196	226	100
197	226	97
201	226	96
202	226	108
203	226	132
196	227	15
197	227	64
198	227	111
199	227	116
200	227	112
201	227	5
209	227	56
210	227	8
210	228	160
211	228	178
210	229	145
211	229	42
209	230	20
210	230	116
209	231	82
210	231	20
227	234	106
226	235	40
227	235	77
225	236	97
226	236	107
224	237	138
225	237	167
224	238	150
225	238	36
9	239	114
9	240	123
10	240	164
10	241	268
11	241	254
12	241	111
255	252	21
253	253	29
254	253	118
255	253	117
126	255	92
127	255	64
